YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.0728810	0.7173667	0.0610647	0.6455003	0.8613569	0.0879969	0.7004265	0.5698442	0.7925820	0.7289607	0.3238471	0.6833948	0.7030729	0.2434998	0.5122989	0.4391839	0.1004590	0.2955337	0.6735369	0.8195090	0.6673463	0.4720320	0.6240555	0.0792437	0.0542285	0.7191632	0.5448703	0.6091018	0.0205409	0.3148231	0.0696757	0.2348748	0.4898451	0.6195495	0.5545895	0.4512117	0.5852835	0.4878070	0.1939164	0.7535450	0.3397656	0.5590014	0.4355106	0.0366463	0.7822988	0.4904391	0.6245009	0.6787098	0.2563736	0.5962223
0.0454087	0.9210514	0.0842445	0.7307265	0.7112993	0.0068991	0.7471140	0.6741783	0.6414968	0.7435122	0.4794600	0.6885396	0.6630362	0.2716307	0.4581189	0.6194273	0.0253313	0.2575727	0.7016419	0.6991838	0.5828067	0.5024005	0.7841631	0.0342769	0.0788936	0.8399342	0.6622203	0.6170744	0.0075937	0.2858541	0.0292224	0.2153006	0.6515434	0.7323323	0.6357679	0.4202364	0.6868448	0.4190672	0.4074345	0.4332035	0.2794690	0.6995405	0.5508469	0.0454240	0.8373677	0.5472549	0.5326417	0.6570998	0.2096382	0.5057808
0.0920232	0.7490104	0.1488626	0.6980512	0.8249055	0.0575545	0.6062501	0.5377352	0.6345363	0.7564765	0.3847442	0.7368760	0.7203745	0.3125780	0.5103947	0.5637888	0.0543145	0.3727326	0.8191135	0.6303901	0.7779518	0.5472158	0.6774330	0.0335571	0.0886985	0.8759504	0.6698182	0.8604934	0.0181248	0.3969351	0.0806003	0.1911004	0.4558079	0.5891283	0.7356924	0.4066683	0.6312262	0.4271850	0.3696866	0.7384384	0.2183792	0.5094189	0.4659363	0.0469557	0.6019184	0.3766132	0.5656983	0.8595934	0.2823860	0.5386661
0.0918761	0.9172523	0.0704204	0.7440937	0.7367751	0.1218986	0.7920619	0.4340066	0.5448656	0.5953693	0.3630432	0.7232996	0.6379517	0.2239269	0.7878235	0.5682900	0.1758186	0.3148330	0.6994401	0.8418618	0.6660965	0.3926415	0.6929020	0.0597519	0.0922788	0.7928880	0.6613832	0.6832051	0.0148132	0.3128191	0.0399935	0.2801108	0.4107429	0.5207991	0.8724086	0.7147710	0.8534520	0.3385988	0.4049369	0.7785219	0.2634454	0.4169733	0.5481641	0.0310496	0.5493262	0.4385917	0.6631237	0.6492855	0.2233972	0.7400928
0.0768006	0.9967124	0.1225464	0.8326771	0.6594799	0.0435162	0.6749462	0.5149467	0.9039028	0.7646665	0.6093127	0.8135081	0.7014464	0.3134031	0.4421120	0.5158365	0.0477749	0.3996839	0.7285240	0.7652237	0.7280023	0.4228706	0.7740091	0.0189254	0.1788624	0.8027110	0.5933054	0.7292606	0.0208768	0.3479539	0.0757792	0.3076862	0.6003745	0.6155356	0.5484198	0.3746670	0.5963867	0.3993715	0.3545196	0.6675731	0.3694102	0.5112555	0.2065813	0.0613175	0.6487641	0.4437945	0.4995823	0.7762611	0.1943104	0.5311647
0.0401420	0.8163518	0.0861852	0.6576329	0.8319627	0.0376587	0.6784105	0.4881335	0.7949440	0.7547025	0.4697031	0.6950098	0.8154126	0.3197944	0.5544552	0.5281968	0.0446926	0.2841915	0.7394157	0.6204410	0.5141855	0.4256451	0.6503191	0.0549493	0.0594281	0.7083234	0.6504497	0.6814780	0.0277690	0.3250601	0.0543207	0.2004931	0.5192020	0.5726290	0.7550722	0.5024567	0.6046573	0.4362091	0.3072549	0.8009284	0.2937714	0.6634658	0.3906833	0.0163356	0.6438605	0.4988644	0.6109790	0.7572674	0.2519453	0.7689457
0.0426842	0.6853438	0.1305566	0.7577130	0.6282121	0.0317210	0.7531555	0.4630230	0.7919703	0.7041172	0.3453256	0.6622122	0.8193471	0.2430963	0.4120674	0.6181271	0.0717763	0.3605426	0.7609381	0.6889073	0.7024830	0.4405760	0.7438603	0.0208688	0.0627766	0.7585778	0.7380482	0.7974901	0.0246970	0.2656741	0.0480320	0.1959809	0.6014970	0.6039071	0.8142261	0.4878306	0.5905640	0.4136624	0.3674103	0.8640532	0.2332157	0.5681200	0.5506722	0.0370737	0.3669607	0.4408817	0.5921139	0.6563778	0.2330336	0.6554222
0.0481290	0.5595282	0.1000492	0.5655303	0.6993205	0.0259732	0.7281865	0.5269974	0.6804002	0.7057902	0.5423071	0.7384803	0.6430794	0.2947951	0.5327658	0.6013911	0.0445688	0.3901587	0.8303183	0.6004684	0.6439106	0.3742020	0.7946354	0.0181082	0.1751778	0.7209162	0.6195911	0.6162988	0.0273750	0.3593821	0.0764979	0.2494301	0.4709040	0.6229695	0.8538897	0.5713342	0.7042776	0.4084477	0.3412978	0.8482747	0.3097280	0.6014753	0.5518093	0.0416028	0.7499881	0.2321542	0.6929438	0.6114308	0.2027614	0.6976770
0.0574314	0.7989613	0.0778177	0.8059858	0.7422453	0.0301489	0.5528869	0.5046858	0.6965728	0.7823934	0.7175673	0.7669073	0.6718642	0.2987022	0.4158073	0.5531445	0.0344166	0.3351565	0.8451872	0.6662880	0.6459213	0.4456898	0.9102048	0.0166229	0.0962844	0.6871067	0.7796119	0.6646155	0.0236651	0.3536063	0.0710218	0.2524056	0.6643895	0.5764755	0.6944153	0.5580711	0.6252854	0.3800920	0.3716655	0.7195050	0.3366771	0.7159646	0.5837189	0.0553358	0.6244142	0.4480458	0.3391136	0.5704496	0.1820635	0.5382459
0.0602294	0.8347187	0.1277086	0.8636230	0.7134454	0.0563483	0.7077979	0.4749337	0.6692300	0.7296532	0.4750819	0.6012997	0.7102044	0.3635963	0.5982875	0.5947387	0.0623434	0.2414415	0.7859590	0.7207434	0.5912006	0.3787277	0.6927648	0.0279691	0.0541411	0.8873161	0.7636777	0.6836333	0.0054414	0.2644024	0.0737040	0.2810914	0.4275706	0.7162100	0.7862538	0.4294651	0.7218359	0.4016758	0.3376028	0.7926716	0.2768773	0.5504317	0.6161013	0.0655656	0.9083585	0.3959323	0.5674773	0.2896924	0.2123174	0.6364938
0.0569503	0.7622830	0.0822700	0.8204541	0.7869645	0.0243850	0.5616432	0.5121407	0.8263742	0.7840329	0.5004585	0.8008666	0.7858781	0.3738713	0.4398021	0.5086190	0.0739640	0.4455918	0.6959013	0.7328928	0.6150532	0.4051809	0.7469552	0.0483806	0.1221060	0.7519943	0.6810650	0.7069399	0.0131076	0.3381894	0.0804493	0.2682945	0.5152361	0.5774372	0.6191337	0.5848842	0.6189041	0.3623932	0.3385035	0.5993600	0.2414852	0.5380773	0.6481448	0.0457814	0.6076394	0.3686624	0.4834691	0.7127403	0.1000312	0.6626229
0.0437127	0.7397369	0.0947851	0.9462443	0.7538647	0.0246026	0.6856884	0.4344233	0.8028557	0.5949659	0.7563919	0.7404712	0.6237228	0.3626605	0.1858984	0.4703209	0.0171129	0.3949574	0.7011771	0.8337890	0.8880255	0.4698565	0.6225061	0.0777836	0.2008746	0.6818718	0.6920663	0.8905611	0.0278019	0.3178328	0.0619832	0.2700202	0.5996390	0.4844680	0.7940805	0.4038013	0.7101830	0.4420722	0.2806310	0.7467273	0.2376937	0.5636134	0.5372931	0.0635373	0.7528722	0.4538076	0.5481272	0.8095539	0.2220105	0.4557265
