YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.0389386	0.9589556	0.1240619	1.0512258	1.0020468	0.4030257	0.8479307	0.8258634	0.6805009	1.0228362	0.4346166	1.0814519	0.1583958	0.2159915	0.9675503	0.7168126	0.7333988	0.6144689	0.5899332	0.5047807	1.0331728	0.5784536	0.8008576	0.0147424	0.0019155	0.9912483	0.7979220	0.9791924	0.2406382	0.4047453	0.2985392	0.4639033	0.7080469	0.9102657	0.9811073	0.7529804	0.4367416	0.8546732	0.9789078	1.0246768	0.3773839	0.8707170	0.9104903	0.0560627	0.5164093	0.4903256	0.6950157	0.9248971	0.2120044	0.8916036
0.1295952	0.8355466	0.1783981	0.7612957	0.8818828	0.7678642	0.5060849	0.5785682	0.2831627	0.9426782	0.4735809	1.0006060	0.0416517	0.5844454	0.9005578	0.6193175	0.9968825	0.6515444	0.9021586	0.3540094	1.0003413	0.3128534	1.1085104	0.0436975	0.0406900	0.8372833	0.6424469	0.7052774	0.2391583	0.5379093	0.0913159	0.2186464	0.6247614	0.9346092	0.9791015	0.5598670	0.6819615	0.3326543	0.5174775	0.9834820	0.4540073	0.6503773	0.9785226	0.0014857	0.2861277	0.4107704	0.9755843	1.0430314	0.4154963	0.8503206
0.1028125	0.9081253	0.3980286	0.9587336	0.9560928	0.1804876	1.0716473	0.7063228	0.5828683	0.8348531	0.4755834	0.9528884	0.9712144	0.2625946	0.9126708	0.7154538	0.2102907	0.4588878	1.0347895	0.5135389	1.1054758	0.7017841	0.9772590	0.0309542	0.0456657	0.7303550	0.9523139	1.0569304	0.0641464	0.4955975	0.0524849	0.3878270	0.2978321	0.8698766	1.0216078	0.6622009	0.8498653	0.2446297	0.3809885	1.1023625	0.2815468	0.8054017	0.7714874	0.0601194	0.8023937	0.2455971	0.3471171	0.8867405	0.3778161	0.9404925
0.0735796	0.6608158	0.1368056	0.9891563	0.8071112	0.0680395	1.0561356	0.6172589	0.7201618	0.4381412	0.7431721	1.0028884	1.0283142	0.6425348	0.4530204	0.7290213	0.0336367	0.6205315	0.9973975	0.9078297	0.1399617	0.5749392	1.0513992	0.0214401	0.2304449	0.8996199	0.7930126	0.9488617	0.0079445	0.6764291	0.1301428	0.2793563	0.8872707	0.9302821	1.0056837	0.6114070	0.9969896	0.8214382	0.2751371	0.9351840	0.4537583	0.7013794	0.3649947	0.0991221	0.7227997	0.6977966	0.5411561	0.8196843	0.4701777	0.9673089
0.0676623	1.1735763	0.0553784	1.0102932	0.6746311	0.7404909	0.6254579	0.7505115	0.4754709	0.9815580	0.4284228	1.0115497	0.0142350	0.3840286	0.9507429	0.6415994	0.9263976	0.8940505	1.0103004	0.4837912	0.8518873	0.3728827	0.8043540	0.2127347	0.0018174	0.9462356	0.9690339	0.8571985	0.0030709	0.3858870	0.1267938	0.5069650	0.8563623	0.8009245	0.9604054	0.7468641	0.9668537	0.8470189	0.5570415	0.9923100	0.3692687	0.6119921	0.7985373	0.0400921	0.4823564	0.6591230	0.7542210	0.9895102	0.3092666	0.8644470
0.0744819	0.9852988	0.4019855	0.9809315	0.7235507	0.0388192	1.0558597	0.4970888	1.0014121	0.9759973	0.8876548	0.9243327	0.9235733	0.6461332	0.3942153	0.5384184	0.1911783	0.4209369	0.9107810	0.6975790	0.9163831	0.7341798	0.6902443	0.0082917	0.2163853	0.8020422	0.6917870	0.9409673	0.0022235	0.5376946	0.1085507	0.1783050	0.3982611	0.9289983	0.9751282	0.5111281	0.8809512	0.5563108	0.3545603	0.9733555	0.4238747	0.7304974	0.7740240	0.0085759	1.0133360	0.1849205	0.8509782	0.8864702	0.1622494	0.8494296
0.0613219	1.0030032	0.5626909	0.8986601	0.9419989	0.5543621	0.6272971	0.3887438	0.7995580	0.8945405	0.4290215	1.0967710	0.0716063	0.6130227	0.9396630	0.4118171	0.9175682	0.6816447	0.8076720	0.0152624	0.7859650	0.4526618	0.9014119	0.0592187	0.0022561	0.6626130	0.6983356	1.0390858	0.2356939	0.2272876	0.0603213	0.1134314	0.3776213	0.9630062	1.0258198	0.4773274	0.6803840	0.1998313	0.3959673	0.9365943	0.4549505	0.7803137	0.2980651	0.0041612	0.5454753	0.1539362	0.8019401	1.1095843	0.3395240	1.0462012
0.0894151	1.0784941	0.3047202	0.9009097	1.0331079	0.0287316	1.0633729	0.8437392	1.1023018	0.9044822	0.9535725	0.9667312	0.9620422	0.2565382	0.6329319	0.7832607	0.0203133	0.4492631	0.7795060	0.6224984	0.9938001	0.7464938	0.7376212	0.0359027	0.1652905	0.9097654	0.8857845	1.0248819	0.0655841	0.1982855	0.0739641	0.5389803	0.6055838	0.7621722	1.0235688	0.7325912	0.7649167	1.0071538	0.3868038	1.0020944	0.3802227	0.7493804	0.8439027	0.0893956	0.9687940	0.3603655	0.6141849	0.8169592	0.3023743	0.9455591
0.0542074	0.9519267	0.4959915	0.8077015	1.0392424	0.0760157	0.8359411	0.6951825	0.7855143	0.7068771	0.3054047	1.0508801	0.8275725	0.4167983	0.6437173	0.7773114	0.0997025	0.4337832	1.0298803	0.8119885	0.8132304	0.5981581	0.7039283	0.0309090	0.0853270	0.7848117	0.4793280	0.9964200	0.3003449	0.2407281	0.0854075	0.6728981	0.3318035	0.9635164	1.0905419	0.6625978	0.6862772	0.3062629	0.0392880	0.9918118	0.4048750	0.7468374	0.5279047	0.1061671	0.7807559	0.0619226	0.7300798	0.9002246	0.2776400	0.9489828
0.1210085	0.9607213	0.4900384	0.9570410	1.0516467	0.1423532	0.9509365	0.7256987	0.8901761	0.6371452	0.3069534	1.0654096	0.7474309	0.2098103	0.8824738	0.6607875	0.2143876	0.5349720	0.7923125	0.7031185	0.4807100	0.9750911	0.5680785	0.1782058	0.0621736	0.9085741	0.5226309	0.9547048	0.3457552	0.2540823	0.0894909	0.5670454	0.4148796	0.9099770	1.0076990	0.8900410	0.6335189	0.2817731	0.5473279	1.0241632	0.4399311	0.8102240	0.5417711	0.0634595	0.8882322	0.1171566	0.4957493	1.0295851	0.2918134	0.8854464
