YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.0827379	0.9914854	0.3473649	0.8484430	1.0302241	0.0628437	0.9607269	0.8525746	1.0670333	0.9502588	0.9369932	0.9944769	1.0010031	0.2324113	0.5557044	0.8496199	0.0086178	0.4780597	0.7482791	0.6110823	1.0457370	0.7476853	0.7661578	0.0133481	0.1599335	0.9309090	0.9807654	0.9799742	0.0551757	0.2207254	0.0682985	0.4990426	0.5342061	0.7331382	1.0658833	0.7134346	0.7854875	0.9341290	0.3327961	1.0163450	0.4020942	0.7497867	0.8485356	0.0550617	1.0441605	0.3530375	0.5880773	0.8071451	0.3054244	0.9118806
0.0420710	1.0293671	0.5198768	0.8190351	1.0310216	0.0415401	1.0297611	0.7422620	0.8433040	0.7277687	0.3168261	0.9935610	0.7411409	0.4354818	0.6963958	0.8532097	0.0899451	0.4421073	1.0150047	0.8332979	0.7664291	0.5670904	0.7266452	0.0163685	0.0808464	0.8251282	0.4820451	1.0391755	0.2610639	0.2400935	0.0613506	0.6667973	0.4239458	1.0697711	1.0941432	0.5947424	0.6626679	0.3111802	0.0432485	0.9669646	0.3590959	0.7768692	0.5264478	0.0568780	0.7855472	0.0680126	0.6526690	0.9071622	0.1864657	0.9762272
0.1025837	0.9538103	0.4848731	1.0321720	1.0116974	0.1973496	0.9884505	0.7193764	0.8296837	0.6165332	0.3136648	1.0218421	0.6784946	0.2016218	0.9430148	0.6619425	0.1840714	0.5299801	0.8286466	0.7321361	0.5222181	0.8683001	0.5848141	0.1683365	0.0731316	0.9174099	0.5184338	0.9743733	0.3046465	0.2650189	0.0758329	0.6004295	0.4414702	0.8388512	1.0024606	0.8939712	0.6947151	0.2739044	0.5671313	1.0455579	0.4041852	0.8108537	0.5381748	0.0666675	0.8438442	0.1623076	0.5214490	0.9880736	0.3299568	0.8416841
0.0386330	1.0005117	0.0880228	0.9374811	1.0104507	0.1067346	1.0280644	0.7240151	0.8273790	1.0218671	0.5003028	1.0777225	1.0119846	0.4625451	0.8640383	0.6921482	0.1398842	0.4945233	0.9710070	0.5394657	0.9880524	0.6750299	0.9931724	0.4137479	0.0600561	1.0465861	0.6947074	0.9233094	0.0000461	0.5095227	0.2082726	0.3869857	0.7593953	0.9841466	0.9911187	0.5811993	0.8204812	0.5854744	0.2737735	0.9798410	0.4466807	0.9395054	0.8204456	0.0637866	0.6188178	0.4764011	0.9404979	0.9043033	0.1518515	0.9603179
0.1139665	0.8989334	0.2263976	0.8461048	1.0213554	0.3469704	0.5008306	0.7421325	0.9179241	0.7142479	0.2819153	0.9686973	0.2471779	0.3392052	0.9229669	0.7214425	0.7143953	0.4520870	0.9305143	0.6779747	0.5111888	0.6534729	0.9755595	0.2317755	0.0499739	0.6890056	0.9885370	0.9551768	0.2384477	0.4973278	0.1001458	0.3673807	0.6721209	0.6372215	0.9869959	0.6866643	0.9881816	0.3824920	0.8662908	0.9530726	0.1691069	0.8631895	0.6066281	0.0053959	0.6466726	0.6973603	0.7941131	1.0330189	0.4161883	0.6330041
0.1060303	0.8480826	0.0553482	1.0998947	1.0766970	0.3876067	0.9225527	0.9102061	0.4077335	0.8987885	0.5255326	0.9706631	0.2573407	0.0838569	0.9768593	0.7578551	0.7357149	0.7250389	0.9637243	0.5171132	0.9123301	0.6065169	0.9647941	0.3372389	0.0280009	1.0472717	0.6868133	0.9005760	0.2495092	0.6217434	0.2567303	0.5172321	0.7706947	0.6472680	1.0619096	0.7154728	1.1024908	0.4682935	0.6335220	0.8817419	0.3098933	0.9279015	0.7964103	0.0057765	0.1707841	0.6980868	0.5565384	0.9246099	0.3657198	0.9216903
0.0358116	1.0968712	0.1714906	0.5512338	0.9342638	0.7218936	0.5276766	0.6306588	0.7929388	1.0158772	0.4736214	1.0272600	0.0340557	0.5386531	1.0097013	0.5879210	0.9607036	0.7555077	0.9839623	0.4890179	1.0216424	0.2425405	1.0770185	0.0138486	0.0032554	1.0144839	1.0029977	0.9271160	0.0001535	0.3591895	0.2671833	0.3201289	0.7243133	1.0167205	0.9455651	0.7519421	0.9822945	0.3535724	1.0122831	0.9528954	0.3393300	0.6875116	0.8145501	0.0514471	0.4830883	0.2604481	0.6463749	0.8576075	0.2893071	0.9162301
0.0817869	0.7348367	0.4078241	0.9255493	0.4822213	0.1199685	1.0759742	0.7994387	0.9301218	0.9357741	0.4406827	0.9499301	1.0815585	0.6559761	0.8871942	0.7130505	0.4826539	0.7903386	0.9552450	0.8563645	0.8695032	0.6165408	0.5638302	0.0142793	0.0436059	0.9999355	0.4966813	0.8833081	0.4141897	0.4407211	0.3395450	0.5652834	0.4511960	1.0390308	0.9648340	0.7997025	0.6536172	0.4726733	0.3097361	0.8975861	0.2513229	0.5661803	0.7771947	0.0936231	0.9282472	0.1280991	0.6960201	1.0755185	0.3363272	0.8953500
0.1328078	0.6239925	0.1244781	0.9788867	0.8252576	0.3938274	0.7693574	0.6281461	0.7127256	0.9762431	0.4656275	0.9979711	0.0321969	0.4982025	0.9983151	0.7361458	0.8866025	0.7192628	0.9355227	0.4243983	0.8513335	0.2833983	0.9977063	0.0525340	0.0231127	0.9569228	0.8798294	1.0414305	0.0009320	0.7096859	0.3175097	0.3499979	0.8778360	0.8791331	0.9964219	0.5859160	0.9821916	0.7139591	0.6422553	0.9643502	0.4232148	0.7578990	0.4890974	0.0468234	0.1964579	0.5010960	0.4832026	0.9150755	0.4124782	0.8327368
0.1044465	0.7118837	0.1051446	0.8156378	1.0054394	0.4780647	0.8478218	0.7889262	0.8440520	0.9557116	0.3357501	1.1010807	0.0602078	0.2443078	0.9789429	0.7612192	0.9644084	0.6319281	1.0039760	0.4456539	0.7694044	0.6382330	0.6809202	0.0281197	0.0366027	0.8745848	0.8427545	0.9207286	0.0000455	0.6492430	0.2309684	0.4629174	0.8392577	0.7616889	1.0165070	0.7315127	1.0794286	0.3223897	0.1419986	1.0498895	0.1730105	0.6857778	0.8044713	0.0004673	0.2463907	0.6730690	0.8128428	0.8728627	0.4886554	0.9286800
