YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.0890967	0.9690721	0.1454729	1.0984709	1.1358353	0.0823321	0.9590871	0.6655292	1.0535449	0.9797438	0.7516576	1.1160376	1.0099674	0.3925587	0.4683565	0.7570697	0.0520094	0.5201563	1.0747301	0.9861159	0.9084168	0.5662814	1.2017523	0.0530664	0.2219385	0.9660315	0.8073803	1.0064909	0.0177377	0.4412222	0.0000000	0.3325078	0.7433022	0.7870504	1.0992794	0.6679237	0.9792896	0.5701576	0.5116878	0.8743423	0.3628047	0.7639911	0.7791839	0.0617662	0.9683198	0.6048932	0.8019588	0.9019996	0.2907806	0.8811903
0.0740192	1.0507133	0.1581339	0.9166388	0.9825575	0.0478968	0.9981612	0.6831394	1.0038030	1.0774336	0.6404808	0.9705176	0.9745137	0.3947986	0.8557760	0.7301184	0.1031097	0.4628033	1.0737911	0.9892089	0.8814576	0.5934275	1.0704253	0.0353686	0.1012122	1.0885914	0.8515930	1.0534411	0.0222636	0.3616358	0.1137381	0.0000000	0.7288622	0.9841691	1.0326499	0.6775793	0.9883464	0.6606965	0.5259144	0.9565706	0.3689514	0.7686842	0.7662062	0.0722661	0.9194664	0.6428631	0.8960735	0.8275930	0.3247922	1.0158718
0.1111116	0.9617042	0.1560952	0.9148148	0.8706657	0.2010801	0.9971465	0.7937437	0.8794580	0.9412437	0.4900146	0.9349861	1.0176912	0.3670417	0.9514455	0.7752535	0.3496189	0.5913637	1.0041169	1.0436445	1.0246092	0.5678531	0.8951193	0.0668377	0.0664079	0.9798060	0.9375521	0.9898610	0.0339456	0.4230576	0.1179559	0.4128362	0.0000000	0.8423984	1.0788998	0.7437441	0.9628425	0.6819342	0.4508789	1.0071363	0.4538729	0.8203403	0.8890606	0.0468167	0.8624984	0.6329080	0.8397332	0.9115766	0.3866593	0.8603203
0.0648964	1.1127780	0.1205755	1.0594839	1.0250165	0.0394489	1.0343131	0.6595706	1.1216933	1.0489674	0.6125194	1.0092535	0.9769967	0.5062748	0.7558209	0.7778372	0.0955677	0.4313448	1.0123927	0.9862642	0.8955030	0.5935355	0.9572453	0.0352690	0.1051781	0.9563688	0.9775103	0.9944516	0.0132264	0.4237042	0.1239634	0.2678411	0.8279170	0.0019453	0.9773832	0.6963080	0.9550415	0.5306142	0.5438048	1.0728281	0.4695219	0.9442461	0.8128232	0.0608953	0.8824696	0.6821301	0.7916724	0.9586119	0.2620276	0.9880438
0.0880683	1.0501388	0.1738480	0.9036814	0.9697426	0.0672309	0.9835589	0.6682868	1.0313128	0.9963110	0.5868387	1.0571947	1.0073724	0.4826403	0.8124120	0.6717474	0.0833951	0.5100402	0.8756521	1.0505319	0.9744279	0.5831018	0.9231068	0.0424766	0.1268587	1.0094492	0.9515473	0.9295372	0.0213192	0.4088924	0.0575958	0.3639035	0.6309486	0.8274932	0.0000000	0.6502220	0.9309823	0.5907796	0.5020187	1.0208485	0.4437706	0.8075988	0.8280448	0.0549455	0.9445822	0.5472259	0.6755158	1.0206807	0.3109154	0.8538358
0.0769220	0.9737485	0.1195469	1.0843022	1.0704605	0.0561054	0.9919824	0.6142032	0.9499772	0.9950289	0.6947116	1.0647117	0.8952632	0.4963114	0.6230900	0.8187602	0.1036932	0.4061916	1.0398329	0.9941694	0.8488613	0.6180243	1.0087589	0.0266991	0.1610092	0.9761650	1.0348866	1.0264722	0.0292397	0.4125966	0.0593847	0.3108112	0.7273424	0.8728744	0.9922533	0.0000000	1.0266678	0.5874906	0.5047737	1.0146439	0.4041935	0.7699508	0.6950282	0.0530348	0.9442923	0.7126176	0.8645004	0.8830883	0.2842175	0.9358557
0.0673612	1.0365566	0.1451128	1.0758470	0.8713263	0.1068986	1.0354672	0.7139902	1.0229884	0.9713393	0.5929407	1.1080951	1.0799545	0.3979202	0.6730546	0.7933940	0.1201563	0.4313389	0.9959658	1.0390608	0.8964213	0.6242109	0.9671159	0.0489408	0.1046661	1.0695157	0.9724214	0.9330929	0.0275241	0.4170305	0.0729588	0.3950245	0.7833402	0.8057386	1.1372867	0.6667092	0.0000000	0.5642361	0.4889358	0.9693115	0.3617854	0.7833054	0.8204325	0.0510692	0.9441189	0.5238821	0.7660393	0.8572666	0.2792262	0.9139630
0.1038219	0.9372279	0.1233513	0.9599135	1.0772426	0.0515771	1.0525045	0.6784711	1.0389489	1.0322569	0.7998891	1.0673174	1.1079160	0.3515691	0.4156996	0.7905312	0.0731980	0.4756936	1.0395694	0.9540970	0.9342517	0.7001138	0.9999510	0.0387562	0.2743621	1.0270995	0.8353807	1.0812250	0.0260539	0.3489789	0.0709682	0.3037030	0.6395161	0.7907648	1.0189227	0.7147497	0.9435210	0.0000000	0.4662185	1.0386912	0.4334259	0.7616077	0.7236901	0.0634845	0.9578752	0.6358099	0.7896355	0.9210463	0.3044709	0.8920159
0.1197488	1.0773764	0.1368864	0.9304786	1.0109089	0.0538453	0.9961018	0.7042050	0.9461694	1.0433038	0.8722361	1.1095732	1.0278583	0.5165849	0.4400271	0.6174160	0.0279382	0.5752297	1.1272696	0.9795283	0.9819686	0.6461147	0.9413263	0.0494262	0.2303742	0.9400982	0.8626689	0.8864249	0.0270167	0.4942757	0.0948713	0.4129811	0.7469660	0.8104100	0.9893726	0.6977852	1.0652848	0.5486742	0.0000000	0.8891688	0.3698319	0.7723039	0.8615509	0.0510722	0.9997166	0.6302841	0.8251282	0.9543510	0.2472718	0.9401961
0.0799900	1.0601085	0.1394358	1.0855907	0.9626322	0.0609396	1.0306784	0.7562346	0.9914662	1.1100670	0.8689199	0.9654680	0.9310081	0.3419807	0.4839020	0.8459572	0.0581180	0.4713795	0.9463712	0.9790046	0.8826201	0.6599131	1.0714335	0.0541550	0.2094369	1.0486496	1.0263363	0.9771879	0.0215471	0.3731396	0.0697173	0.4165095	0.8388652	0.7775844	1.0108255	0.7322727	0.9859050	0.5536414	0.4681706	0.0000000	0.3442769	0.8567787	0.8097526	0.1113128	0.9480567	0.5746337	0.7758445	0.9405860	0.3063926	0.9465144
