YBR297W	YMR021C	YPL177C	YMR042W	YML099C	YIL101C	YJR147W	YGR249W	YER045C	YHL027W	YER190W	YPL265W	YER189W	YBR086C	YOL157C	YJR054W	YCR021C	YMR172CA	YJR094C	YIR020C	YMR173W	YKR042W	YDL246C	YBR298C	YJL221C	YDL245C	YPL198W	YPL078C	YJL219W	YMR319C	YFL023W	YOR258W	YJR101W	YHL029C	YHR193C	YPR197C	YFR005C	YCR107W	YBL043W	YPR123C	YOR280C	YFL024C	YCR105W	YAR050W	YMR135WA	YBL029W	YHR194W	YPL111W	YFL066C	YDR276C
0.0583986	0.7307145	0.1479215	0.7210221	0.9124133	0.0299688	0.6007714	0.5429720	0.7180321	0.8198207	0.6410551	0.5171492	0.7426514	0.2450060	0.3082503	0.4218638	0.0630907	0.2623561	0.6503097	0.7203992	0.6779951	0.3666276	0.7820481	0.0266557	0.1237584	0.8696669	0.0000000	0.6081498	0.0449542	0.2657962	0.0441966	0.2813156	0.5678169	0.5097792	0.7118702	0.4476401	0.5914694	0.3224346	0.4045549	0.7419196	0.3070612	0.6213894	0.7604415	0.0304236	0.6846232	0.3787167	0.4589723	0.8211001	0.1631741	0.6774212
0.0740570	0.6655138	0.1253704	0.7731211	0.7171584	0.0294845	0.8011247	0.4016864	0.7360127	0.7875997	0.5631973	0.7399968	0.7062076	0.2444041	0.4635466	0.4279978	0.0300413	0.1759966	0.7717038	0.7878261	0.5434339	0.5019570	0.7368805	0.0177935	0.0913501	0.7186911	0.6863794	0.0000000	0.0097208	0.2865650	0.0766493	0.3221162	0.5192574	0.6378532	0.7209474	0.5502151	0.7965981	0.4006448	0.4687263	0.6242860	0.3118624	0.6136306	0.4970605	0.0674893	0.7703679	0.4932954	0.5741706	0.7236243	0.2632580	0.5551034
0.0437418	0.7768150	0.1505799	0.6027195	0.6773555	0.0381138	0.6143152	0.4904308	0.7551152	0.6731420	0.4149724	0.7580944	0.7235329	0.3042823	0.6085635	0.6630526	0.0766491	0.3468264	0.7672386	0.7091459	0.7049818	0.3357357	0.7023927	0.0260413	0.0437132	0.8204484	0.6657784	0.7726556	0.0000000	0.2933589	0.0501228	0.1944737	0.5872360	0.7706059	0.7174506	0.5147120	0.6275252	0.4290436	0.3285553	0.7571225	0.3732503	0.5934402	0.5834053	0.0203024	0.6990789	0.4324728	0.5983672	0.5796161	0.1957921	0.7024600
0.0702150	0.7526868	0.0978405	0.7058954	0.7575076	0.0327737	0.6723473	0.5338875	0.6190244	0.7803860	0.4363870	0.7797690	0.7233081	0.2900404	0.6695807	0.5636010	0.0620037	0.2877801	0.6409054	0.7564603	0.6170403	0.4539212	0.7704273	0.0420060	0.0895307	0.7996609	0.5767173	0.6965613	0.0170850	0.0000000	0.0335593	0.3132801	0.6060240	0.6572162	0.7973227	0.5259103	0.5515057	0.4931929	0.3976153	0.6093075	0.2531262	0.7000058	0.5768896	0.0797535	0.7414114	0.4880864	0.4839813	0.7276003	0.1481465	0.6184387
0.0585542	0.6597571	0.1036873	0.7541499	0.7784825	0.0699432	0.6046551	0.4639087	0.6799189	0.6543372	0.4987921	0.6845443	0.7965457	0.2342309	0.3035318	0.5101252	0.0492039	0.3389258	0.7110213	0.7575050	0.6598843	0.4856791	0.8737719	0.0698798	0.1425042	0.7289014	0.5941788	0.7897937	0.0152357	0.3155977	0.0000000	0.2553117	0.5543788	0.5938545	0.8008316	0.4999181	0.6400853	0.3992607	0.3935969	0.6246199	0.3287663	0.4917903	0.4858146	0.0577998	0.6564109	0.3599162	0.6857651	0.6257206	0.1857665	0.5156938
0.0365541	0.6015960	0.1233059	0.5686856	0.7656596	0.0266023	0.7088093	0.4638087	0.6887093	0.8042279	0.4316557	0.6851266	0.8090874	0.3463846	0.6303776	0.5686115	0.0834095	0.3614293	0.8148333	0.6765772	0.6795394	0.3260728	0.7458768	0.0333658	0.0518957	0.7171605	0.5560395	0.6601603	0.0176459	0.2847471	0.0910543	0.0000000	0.5851118	0.7221409	0.6927538	0.4366161	0.7853721	0.4600814	0.3790359	0.7567456	0.2424904	0.6372519	0.5302848	0.0307953	0.7153642	0.5130226	0.6058836	0.5566646	0.2513550	0.7581498
0.1250202	0.7548310	0.1160605	0.5618542	0.5787023	0.1601963	0.6778980	0.5750307	0.5967951	0.6951506	0.3476953	0.6670940	0.7438681	0.2480890	0.7530962	0.5384004	0.2774203	0.4062161	0.7635314	0.6572577	0.6506778	0.3596237	0.8676319	0.0467749	0.0481180	0.7904332	0.7419749	0.6485396	0.0398278	0.3100870	0.0741385	0.2866874	0.0000000	0.6236294	0.7537018	0.4754774	0.6378723	0.4051034	0.4062470	0.6372038	0.3651856	0.5892780	0.6707054	0.0361699	0.5554356	0.4702885	0.6365282	0.6113037	0.3000382	0.6337627
0.0538433	0.8453741	0.0947679	0.7573764	0.6943334	0.0730759	0.6657843	0.4540317	0.8264315	0.7205133	0.4679313	0.8064243	0.7026571	0.4521778	0.4619283	0.4798118	0.0817528	0.2891036	0.6772641	0.6593659	0.6197574	0.4434498	0.7432007	0.0179751	0.1230903	0.5821581	0.6865609	0.7764885	0.0278130	0.2996843	0.0842476	0.1600493	0.5623177	0.0034266	0.8677363	0.5559777	0.7388695	0.3794754	0.3975161	0.7755732	0.3361572	0.6008320	0.5357286	0.0397012	0.6041862	0.5264775	0.5535190	0.7329944	0.1714579	0.7816516
0.0526588	0.7613746	0.1237072	0.6475651	0.7104105	0.0511387	0.8259816	0.5159290	0.7387210	0.6708488	0.4706449	0.8286664	0.6033940	0.3154302	0.5725649	0.5537755	0.0759276	0.3663945	0.6594058	0.6974409	0.6021212	0.3451142	0.6284602	0.0586253	0.1225347	0.7811004	0.7642536	0.6870781	0.0101812	0.2924933	0.0388082	0.2483393	0.5026882	0.5976719	0.0000000	0.4312575	0.7484771	0.4877944	0.4026736	0.8544763	0.3365443	0.4611329	0.6562972	0.0596556	0.7560196	0.3452447	0.4578506	0.6753902	0.2485102	0.6380555
0.0371169	0.7881751	0.0950498	0.7600418	0.8038845	0.0433543	0.7211913	0.3627591	0.5789819	0.7376986	0.4504389	0.7554863	0.5981610	0.4089426	0.4433682	0.6650861	0.0699599	0.2727218	0.7848960	0.7108796	0.6435880	0.4173738	0.8117631	0.0187709	0.1369268	0.7032402	0.8411618	0.6462639	0.0374214	0.2283260	0.0538734	0.2113208	0.4561892	0.5728525	0.8007977	0.0000000	0.7254705	0.3922126	0.3447755	0.5907731	0.2774174	0.6239220	0.4835005	0.0367836	0.6910448	0.5312968	0.5954175	0.6506572	0.1909334	0.7203133
